Date,Adj Close,Close,High,Low,Open,Volume
,AAPL,AAPL,AAPL,AAPL,AAPL,AAPL
2015-05-08 00:00:00+00:00,28.68311882019043,31.905000686645508,31.905000686645508,31.52750015258789,31.670000076293945,222201600
2015-05-11 00:00:00+00:00,28.390939712524414,31.579999923706055,31.889999389648438,31.407499313354492,31.84749984741211,168143200
2015-05-12 00:00:00+00:00,28.289798736572266,31.467500686645508,31.719999313354492,31.204999923706055,31.399999618530273,192640000
2015-05-13 00:00:00+00:00,28.321266174316406,31.502500534057617,31.797500610351562,31.467500686645508,31.537500381469727,138776800
2015-05-14 00:00:00+00:00,28.98203468322754,32.23749923706055,32.23749923706055,31.790000915527344,31.852500915527344,180814000
2015-05-15 00:00:00+00:00,28.941587448120117,32.192501068115234,32.372501373291016,32.0525016784668,32.26750183105469,152832000
2015-05-18 00:00:00+00:00,29.260738372802734,32.54750061035156,32.68000030517578,32.09000015258789,32.095001220703125,203531600
2015-05-19 00:00:00+00:00,29.2337646484375,32.51750183105469,32.720001220703125,32.40999984741211,32.67250061035156,178532800
2015-05-20 00:00:00+00:00,29.23151969909668,32.51499938964844,32.744998931884766,32.334999084472656,32.5,145819600
2015-05-21 00:00:00+00:00,29.530445098876953,32.84749984741211,32.907501220703125,32.45750045776367,32.51750183105469,158921600
2015-05-22 00:00:00+00:00,29.788908004760742,33.1349983215332,33.24250030517578,32.849998474121094,32.900001525878906,182384000
2015-05-26 00:00:00+00:00,29.13262939453125,32.404998779296875,33.227500915527344,32.279998779296875,33.150001525878906,282790400
2015-05-27 00:00:00+00:00,29.676528930664062,33.0099983215332,33.064998626708984,32.51250076293945,32.584999084472656,183332800
2015-05-28 00:00:00+00:00,29.618101119995117,32.94499969482422,32.98749923706055,32.775001525878906,32.96500015258789,122933200
2015-05-29 00:00:00+00:00,29.280963897705078,32.56999969482422,32.86249923706055,32.474998474121094,32.807498931884766,203538000
2015-06-01 00:00:00+00:00,29.339401245117188,32.6349983215332,32.84749984741211,32.51250076293945,32.56999969482422,128451200
2015-06-02 00:00:00+00:00,29.209043502807617,32.4900016784668,32.665000915527344,32.33000183105469,32.46500015258789,134670400
2015-06-03 00:00:00+00:00,29.24500274658203,32.529998779296875,32.73500061035156,32.474998474121094,32.665000915527344,123934000
2015-06-04 00:00:00+00:00,29.074190139770508,32.34000015258789,32.64500045776367,32.227500915527344,32.39500045776367,153800400
2015-06-05 00:00:00+00:00,28.914615631103516,32.162498474121094,32.42250061035156,32.09000015258789,32.375,142507200
2015-06-08 00:00:00+00:00,28.723573684692383,31.950000762939453,32.3025016784668,31.707500457763672,32.224998474121094,210699200
2015-06-09 00:00:00+00:00,28.638164520263672,31.854999542236328,32.02000045776367,31.405000686645508,31.674999237060547,224301600
2015-06-10 00:00:00+00:00,28.966310501098633,32.220001220703125,32.334999084472656,31.962499618530273,31.979999542236328,156349200
2015-06-11 00:00:00+00:00,28.901132583618164,32.147499084472656,32.54499816894531,32.119998931884766,32.29499816894531,141563600
2015-06-12 00:00:00+00:00,28.58197784423828,31.792499542236328,32.08250045776367,31.77750015258789,32.04750061035156,147544800
2015-06-15 00:00:00+00:00,28.525789260864258,31.729999542236328,31.809999465942383,31.427499771118164,31.524999618530273,175955600
2015-06-16 00:00:00+00:00,28.678627014160156,31.899999618530273,31.962499618530273,31.592500686645508,31.75749969482422,125976400
2015-06-17 00:00:00+00:00,28.611202239990234,31.825000762939453,31.969999313354492,31.684999465942383,31.93000030517578,131672400
2015-06-18 00:00:00+00:00,28.741552352905273,31.969999313354492,32.07749938964844,31.80500030517578,31.8075008392334,141628800
2015-06-19 00:00:00+00:00,28.45386505126953,31.649999618530273,31.954999923706055,31.600000381469727,31.927499771118164,218867600
2015-06-22 00:00:00+00:00,28.680870056152344,31.90250015258789,32.01499938964844,31.770000457763672,31.872499465942383,136157200
2015-06-23 00:00:00+00:00,28.550512313842773,31.75749969482422,31.90250015258789,31.719999313354492,31.8700008392334,121075600
2015-06-24 00:00:00+00:00,28.793251037597656,32.02750015258789,32.45000076293945,31.780000686645508,31.802499771118164,221123600
2015-06-25 00:00:00+00:00,28.65614128112793,31.875,32.29999923706055,31.875,32.21500015258789,127752400
2015-06-26 00:00:00+00:00,28.48758316040039,31.6875,31.997499465942383,31.627500534057617,31.917499542236328,176267200
2015-06-29 00:00:00+00:00,27.988632202148438,31.13249969482422,31.61750030517578,31.1200008392334,31.364999771118164,196645600
2015-06-30 00:00:00+00:00,28.19091033935547,31.357500076293945,31.530000686645508,31.21500015258789,31.392499923706055,177482800
2015-07-01 00:00:00+00:00,28.45386505126953,31.649999618530273,31.735000610351562,31.497499465942383,31.725000381469727,120955200
2015-07-02 00:00:00+00:00,28.41791343688965,31.610000610351562,31.672500610351562,31.4424991607666,31.607500076293945,108844000
2015-07-06 00:00:00+00:00,28.31901741027832,31.5,31.5575008392334,31.212499618530273,31.235000610351562,112241600
2015-07-07 00:00:00+00:00,28.249343872070312,31.422500610351562,31.537500381469727,30.9424991607666,31.47249984741211,187787200
2015-07-08 00:00:00+00:00,27.548114776611328,30.642499923706055,31.15999984741211,30.635000228881836,31.1200008392334,243046400
2015-07-09 00:00:00+00:00,26.986221313476562,30.017499923706055,31.014999389648438,29.80500030517578,30.962499618530273,314380000
2015-07-10 00:00:00+00:00,27.707685470581055,30.81999969482422,30.962499618530273,30.302499771118164,30.485000610351562,245418000
2015-07-13 00:00:00+00:00,28.242599487304688,31.415000915527344,31.440000534057617,31.079999923706055,31.25749969482422,165762000
2015-07-14 00:00:00+00:00,28.231369018554688,31.40250015258789,31.592500686645508,31.260000228881836,31.510000228881836,127072400
2015-07-15 00:00:00+00:00,28.503311157226562,31.704999923706055,31.787500381469727,31.395000457763672,31.43000030517578,134596800
2015-07-16 00:00:00+00:00,28.883148193359375,32.127498626708984,32.14250183105469,31.837499618530273,31.934999465942383,144889600
2015-07-17 00:00:00+00:00,29.13262939453125,32.404998779296875,32.404998779296875,32.07749938964844,32.27000045776367,184658800
2015-07-20 00:00:00+00:00,29.683273315429688,33.01750183105469,33.24250030517578,32.67499923706055,32.74250030517578,235600800
2015-07-21 00:00:00+00:00,29.386613845825195,32.6875,33.22999954223633,32.58000183105469,33.212501525878906,307025600
2015-07-22 00:00:00+00:00,28.14371681213379,31.30500030517578,31.375,30.497499465942383,30.497499465942383,461802400
2015-07-23 00:00:00+00:00,28.130226135253906,31.290000915527344,31.772499084472656,31.264999389648438,31.549999237060547,203998000
2015-07-24 00:00:00+00:00,27.98188018798828,31.125,31.434999465942383,30.975000381469727,31.329999923706055,168649200
2015-07-27 00:00:00+00:00,27.593059539794922,30.6924991607666,30.90250015258789,30.530000686645508,30.772499084472656,177822000
2015-07-28 00:00:00+00:00,27.730161666870117,30.844999313354492,30.977500915527344,30.637500762939453,30.844999313354492,134472400
2015-07-29 00:00:00+00:00,27.642513275146484,30.747499465942383,30.875,30.5674991607666,30.787500381469727,148046800
2015-07-30 00:00:00+00:00,27.50316047668457,30.592500686645508,30.642499923706055,30.427499771118164,30.579999923706055,134513200
2015-07-31 00:00:00+00:00,27.26268196105957,30.325000762939453,30.65999984741211,30.227500915527344,30.649999618530273,171540000
2015-08-03 00:00:00+00:00,26.619876861572266,29.610000610351562,30.642499923706055,29.3799991607666,30.375,279904000
2015-08-04 00:00:00+00:00,25.765810012817383,28.65999984741211,29.424999237060547,28.3125,29.354999542236328,496554400
2015-08-05 00:00:00+00:00,25.936628341674805,28.850000381469727,29.360000610351562,28.024999618530273,28.237499237060547,397250400
2015-08-06 00:00:00+00:00,25.993070602416992,28.782499313354492,29.125,28.530000686645508,28.99250030517578,211612000
2015-08-07 00:00:00+00:00,26.081119537353516,28.8799991607666,29.0625,28.625,28.645000457763672,154681600
2015-08-10 00:00:00+00:00,27.029359817504883,29.93000030517578,29.997499465942383,29.13249969482422,29.13249969482422,219806400
2015-08-11 00:00:00+00:00,25.622798919677734,28.372499465942383,29.545000076293945,28.332500457763672,29.452499389648438,388331200
2015-08-12 00:00:00+00:00,26.017900466918945,28.809999465942383,28.854999542236328,27.407499313354492,28.13249969482422,404870000
2015-08-13 00:00:00+00:00,25.997575759887695,28.787500381469727,29.100000381469727,28.635000228881836,29.010000228881836,194143200
2015-08-14 00:00:00+00:00,26.180452346801758,28.989999771118164,29.077499389648438,28.502500534057617,28.579999923706055,171718000
2015-08-17 00:00:00+00:00,26.45138168334961,29.290000915527344,29.412500381469727,28.875,29.010000228881836,163538800
2015-08-18 00:00:00+00:00,26.3023738861084,29.125,29.360000610351562,29.002500534057617,29.107500076293945,138242800
2015-08-19 00:00:00+00:00,25.965974807739258,28.752500534057617,29.1299991607666,28.670000076293945,29.024999618530273,193146000
2015-08-20 00:00:00+00:00,25.433155059814453,28.162500381469727,28.587499618530273,27.907499313354492,28.520000457763672,274006400
2015-08-21 00:00:00+00:00,23.87759017944336,26.440000534057617,27.975000381469727,26.412500381469727,27.607500076293945,513102000
2015-08-24 00:00:00+00:00,23.281551361083984,25.780000686645508,27.200000762939453,23.0,23.717500686645508,648825200
2015-08-25 00:00:00+00:00,23.421527862548828,25.934999465942383,27.77750015258789,25.875,27.77750015258789,414406400
2015-08-26 00:00:00+00:00,24.76487159729004,27.422500610351562,27.47249984741211,26.262500762939453,26.772499084472656,387098400
2015-08-27 00:00:00+00:00,25.494112014770508,28.229999542236328,28.309999465942383,27.5049991607666,28.0575008392334,338464400
2015-08-28 00:00:00+00:00,25.577648162841797,28.322500228881836,28.327499389648438,27.885000228881836,28.042499542236328,212657600
2015-08-31 00:00:00+00:00,25.45798683166504,28.190000534057617,28.63249969482422,28.0,28.00749969482422,224917200
2015-09-01 00:00:00+00:00,24.320100784301758,26.93000030517578,27.969999313354492,26.84000015258789,27.537500381469727,307383600
2015-09-02 00:00:00+00:00,25.363161087036133,28.084999084472656,28.084999084472656,27.282499313354492,27.5575008392334,247555200
2015-09-03 00:00:00+00:00,24.91839599609375,27.592500686645508,28.19499969482422,27.510000228881836,28.122499465942383,212935600
2015-09-04 00:00:00+00:00,24.6700439453125,27.3174991607666,27.612499237060547,27.127500534057617,27.24250030517578,199985200
2015-09-08 00:00:00+00:00,25.356388092041016,28.077499389648438,28.139999389648438,27.579999923706055,27.9375,219374400
2015-09-09 00:00:00+00:00,24.868724822998047,27.537500381469727,28.5049991607666,27.4424991607666,28.440000534057617,340043200
2015-09-10 00:00:00+00:00,25.415096282958984,28.142499923706055,28.31999969482422,27.475000381469727,27.5674991607666,251571200
2015-09-11 00:00:00+00:00,25.785356521606445,28.552499771118164,28.552499771118164,27.940000534057617,27.947500228881836,199662000
2015-09-14 00:00:00+00:00,26.03370475769043,28.827499389648438,29.22249984741211,28.71500015258789,29.145000457763672,233453600
2015-09-15 00:00:00+00:00,26.252704620361328,29.06999969482422,29.13249969482422,28.604999542236328,28.982500076293945,173364800
2015-09-16 00:00:00+00:00,26.28205108642578,29.102500915527344,29.135000228881836,28.860000610351562,29.0625,148694000
2015-09-17 00:00:00+00:00,25.719881057739258,28.479999542236328,29.122499465942383,28.43000030517578,28.915000915527344,256450400
2015-09-18 00:00:00+00:00,25.6137752532959,28.362499237060547,28.575000762939453,27.967500686645508,28.052499771118164,297141200
2015-09-21 00:00:00+00:00,26.01112937927246,28.802499771118164,28.842500686645508,28.415000915527344,28.417499542236328,200888000
2015-09-22 00:00:00+00:00,25.602474212646484,28.350000381469727,28.545000076293945,28.1299991607666,28.344999313354492,201384800
2015-09-23 00:00:00+00:00,25.81018829345703,28.579999923706055,28.68000030517578,28.325000762939453,28.407499313354492,143026800
2015-09-24 00:00:00+00:00,25.963714599609375,28.75,28.875,28.092500686645508,28.3125,200878000
2015-09-25 00:00:00+00:00,25.898237228393555,28.677499771118164,29.172500610351562,28.5049991607666,29.110000610351562,224607600
2015-09-28 00:00:00+00:00,25.385740280151367,28.110000610351562,28.642499923706055,28.110000610351562,28.462499618530273,208436000
2015-09-29 00:00:00+00:00,24.62263298034668,27.264999389648438,28.377500534057617,26.96500015258789,28.207500457763672,293461600
2015-09-30 00:00:00+00:00,24.90259552001953,27.575000762939453,27.885000228881836,27.1825008392334,27.542499542236328,265892000
2015-10-01 00:00:00+00:00,24.740039825439453,27.395000457763672,27.405000686645508,26.827499389648438,27.267499923706055,255716400
2015-10-02 00:00:00+00:00,24.920652389526367,27.594999313354492,27.752500534057617,26.887500762939453,27.002500534057617,232079200
2015-10-05 00:00:00+00:00,25.010955810546875,27.69499969482422,27.842500686645508,27.267499923706055,27.469999313354492,208258800
2015-10-06 00:00:00+00:00,25.130619049072266,27.827499389648438,27.934999465942383,27.4424991607666,27.657499313354492,192787200
2015-10-07 00:00:00+00:00,25.010955810546875,27.69499969482422,27.9424991607666,27.352500915527344,27.934999465942383,187062400
2015-10-08 00:00:00+00:00,24.721967697143555,27.375,27.547500610351562,27.052499771118164,27.547500610351562,247918400
2015-10-09 00:00:00+00:00,25.313495635986328,28.030000686645508,28.06999969482422,27.372499465942383,27.5,211064400
2015-10-12 00:00:00+00:00,25.196096420288086,27.899999618530273,28.1875,27.860000610351562,28.1825008392334,121868800
2015-10-13 00:00:00+00:00,25.23899269104004,27.947500228881836,28.112499237060547,27.670000076293945,27.704999923706055,132197200
2015-10-14 00:00:00+00:00,24.88227081298828,27.552499771118164,27.8799991607666,27.389999389648438,27.822500228881836,177849600
2015-10-15 00:00:00+00:00,25.254791259765625,27.96500015258789,28.024999618530273,27.622499465942383,27.732500076293945,150694000
2015-10-16 00:00:00+00:00,25.069665908813477,27.760000228881836,28.0,27.63249969482422,27.94499969482422,156930400
2015-10-19 00:00:00+00:00,25.22544288635254,27.9325008392334,27.9375,27.52750015258789,27.700000762939453,119036800
2015-10-20 00:00:00+00:00,25.686017990112305,28.4424991607666,28.542499542236328,27.704999923706055,27.834999084472656,195871200
2015-10-21 00:00:00+00:00,25.683757781982422,28.440000534057617,28.895000457763672,28.424999237060547,28.5,167180800
2015-10-22 00:00:00+00:00,26.076601028442383,28.875,28.875,28.524999618530273,28.582500457763672,166616400
2015-10-23 00:00:00+00:00,26.884864807128906,29.770000457763672,29.8075008392334,29.082500457763672,29.174999237060547,237467600
2015-10-26 00:00:00+00:00,26.02692985534668,28.81999969482422,29.532499313354492,28.729999542236328,29.520000457763672,265335200
2015-10-27 00:00:00+00:00,25.86211395263672,28.637500762939453,29.135000228881836,28.497499465942383,28.850000381469727,279537600
2015-10-28 00:00:00+00:00,26.927762985229492,29.8174991607666,29.825000762939453,29.014999389648438,29.232500076293945,342205600
2015-10-29 00:00:00+00:00,27.212230682373047,30.13249969482422,30.172500610351562,29.5674991607666,29.674999237060547,204909200
2015-10-30 00:00:00+00:00,26.979690551757812,29.875,30.30500030517578,29.862499237060547,30.247499465942383,197461200
2015-11-02 00:00:00+00:00,27.35898208618164,30.295000076293945,30.34000015258789,29.90250015258789,30.200000762939453,128813200
2015-11-03 00:00:00+00:00,27.672807693481445,30.642499923706055,30.872499465942383,30.174999237060547,30.197500228881836,182076000
2015-11-04 00:00:00+00:00,27.54411506652832,30.5,30.954999923706055,30.405000686645508,30.782499313354492,179544400
2015-11-05 00:00:00+00:00,27.417137145996094,30.229999542236328,30.672500610351562,30.045000076293945,30.462499618530273,158210800
2015-11-06 00:00:00+00:00,27.448884963989258,30.264999389648438,30.452499389648438,30.155000686645508,30.27750015258789,132169200
2015-11-09 00:00:00+00:00,27.337785720825195,30.142499923706055,30.452499389648438,30.012500762939453,30.239999771118164,135485600
2015-11-10 00:00:00+00:00,26.476179122924805,29.1924991607666,29.517499923706055,29.014999389648438,29.225000381469727,236511600
2015-11-11 00:00:00+00:00,26.326528549194336,29.02750015258789,29.354999542236328,28.802499771118164,29.092500686645508,180872000
2015-11-12 00:00:00+00:00,26.238100051879883,28.93000030517578,29.204999923706055,28.912500381469727,29.065000534057617,130102400
2015-11-13 00:00:00+00:00,25.47173309326172,28.084999084472656,28.892499923706055,28.0674991607666,28.799999237060547,183249600
2015-11-16 00:00:00+00:00,25.888927459716797,28.545000076293945,28.559999465942383,27.75,27.844999313354492,152426800
2015-11-17 00:00:00+00:00,25.777833938598633,28.422500610351562,28.762500762939453,28.329999923706055,28.729999542236328,110467600
2015-11-18 00:00:00+00:00,26.59408187866211,29.322500228881836,29.372499465942383,28.875,28.940000534057617,186698800
2015-11-19 00:00:00+00:00,26.931926727294922,29.69499969482422,29.9375,29.190000534057617,29.40999984741211,173183200
2015-11-20 00:00:00+00:00,27.049833297729492,29.825000762939453,29.979999542236328,29.712499618530273,29.799999237060547,137148400
2015-11-23 00:00:00+00:00,26.698381423950195,29.4375,29.9325008392334,29.334999084472656,29.8174991607666,129930000
2015-11-24 00:00:00+00:00,26.954593658447266,29.719999313354492,29.837499618530273,29.280000686645508,29.332500457763672,171212800
2015-11-25 00:00:00+00:00,26.76186752319336,29.50749969482422,29.8075008392334,29.479999542236328,29.802499771118164,85553200
2015-11-27 00:00:00+00:00,26.711984634399414,29.452499389648438,29.602500915527344,29.399999618530273,29.572500228881836,52185600
2015-11-30 00:00:00+00:00,26.823089599609375,29.575000762939453,29.852500915527344,29.4375,29.497499465942383,156721200
2015-12-01 00:00:00+00:00,26.605426788330078,29.334999084472656,29.702499389648438,29.21500015258789,29.6875,139409600
2015-12-02 00:00:00+00:00,26.365079879760742,29.06999969482422,29.52750015258789,29.020000457763672,29.334999084472656,133546400
